Portfolio,Category,Model Family,Equity Allocation,Models Coverage,Market Condition,Market State,Rebal Type,Rebal Value,TLH Status,Strategy Label,Final NAV,Total Return,CAGR,Volatility (Ann),Sharpe Ratio,Max Drawdown,Return Skewness,Return Kurtosis,Tracking Error (Ann),Information Ratio,Tax Paid,Realized Losses (All),TLH Losses,Rebal Losses,TLH Event Count,Execution Costs,Tax Alpha 2,Loss Carryforward ST,Loss Carryforward LT,Liquidation NAV,Unrealized Gain ST,Unrealized Gain LT,Liquidation Tax,Liquidation Exec Cost
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1066667.190000,0.066667,0.336996,0.044862,7.511800,-0.013058,-0.401100,0.347600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1041634.180000,67865.750000,0.000000,23753.010000,1280.000000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1066667.190000,0.066667,0.336996,0.044862,7.511800,-0.013058,-0.401100,0.347600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1041634.180000,67865.750000,0.000000,23753.010000,1280.000000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Baseline Market,Baseline (2010–2019),Calendar,Monthly,Off,Monthly Rebal | No TLH,1065344.150000,0.065344,0.329550,0.044232,7.450500,-0.012710,-0.395300,0.376900,0.000000,0.000000,475.816509,0.000000,0.000000,0.000000,0,1251.440000,,0.000000,0.000000,1041065.990000,65711.920000,0.000000,22999.170000,1278.980000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Baseline Market,Baseline (2010–2019),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1065344.150000,0.065344,0.329550,0.044232,7.450500,-0.012710,-0.395300,0.376900,0.000000,0.000000,475.816509,0.000000,0.000000,0.000000,0,1251.440000,0.000000,0.000000,0.000000,1041065.990000,65711.920000,0.000000,22999.170000,1278.980000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Baseline Market,Baseline (2010–2019),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1066667.190000,0.066667,0.336996,0.044862,7.511800,-0.013058,-0.401100,0.347600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1041634.180000,67865.750000,0.000000,23753.010000,1280.000000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Baseline Market,Baseline (2010–2019),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1066667.190000,0.066667,0.336996,0.044862,7.511800,-0.013058,-0.401100,0.347600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1041634.180000,67865.750000,0.000000,23753.010000,1280.000000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Baseline Market,Baseline (2010–2019),Calendar,Yearly,Off,Yearly Rebal | No TLH,1066667.190000,0.066667,0.336996,0.044862,7.511800,-0.013058,-0.401100,0.347600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1041634.180000,67865.750000,0.000000,23753.010000,1280.000000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Baseline Market,Baseline (2010–2019),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1066667.190000,0.066667,0.336996,0.044862,7.511800,-0.013058,-0.401100,0.347600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1041634.180000,67865.750000,0.000000,23753.010000,1280.000000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Baseline Market,Baseline (2010–2019),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1066667.190000,0.066667,0.336996,0.044862,7.511800,-0.013058,-0.401100,0.347600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1041634.180000,67865.750000,0.000000,23753.010000,1280.000000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Baseline Market,Baseline (2010–2019),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1066667.190000,0.066667,0.336996,0.044862,7.511800,-0.013058,-0.401100,0.347600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1041634.180000,67865.750000,0.000000,23753.010000,1280.000000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Baseline Market,Baseline (2010–2019),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1066667.190000,0.066667,0.336996,0.044862,7.511800,-0.013058,-0.401100,0.347600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1041634.180000,67865.750000,0.000000,23753.010000,1280.000000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Baseline Market,Baseline (2010–2019),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1066667.190000,0.066667,0.336996,0.044862,7.511800,-0.013058,-0.401100,0.347600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1041634.180000,67865.750000,0.000000,23753.010000,1280.000000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Bull Market,Bull (2023–2024),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1389568.070000,0.389568,0.179961,0.102557,1.754700,-0.099531,-0.246900,0.387700,0.000000,0.000000,15073.489748,0.000000,0.000000,0.000000,0,1593.350000,,0.000000,0.000000,1321642.260000,444.950000,330422.500000,66240.230000,1685.570000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Bull Market,Bull (2023–2024),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1388037.500000,0.388037,0.179307,0.102675,1.746400,-0.100836,-0.241200,0.379300,0.001888,-0.723400,13052.593082,8192.680000,8192.681328,0.000000,3,1761.120000,-1530.568687,5192.681328,0.000000,1319287.280000,603.790000,334734.460000,67067.650000,1682.570000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Bull Market,Bull (2023–2024),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1418465.210000,0.418465,0.192241,0.107203,1.793200,-0.099531,-0.320600,0.683300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1332830.290000,0.000000,419663.770000,83932.750000,1702.160000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Bull Market,Bull (2023–2024),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1415876.930000,0.415877,0.191146,0.107303,1.781400,-0.100836,-0.315500,0.670400,0.001864,-0.973000,-1050.000000,8192.680000,8192.681328,0.000000,3,1363.270000,-2588.271810,0.000000,0.000000,1329891.100000,0.000000,424382.890000,84288.040000,1697.790000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Bull Market,Bull (2023–2024),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1369460.890000,0.369461,0.171342,0.099880,1.715500,-0.098855,-0.254600,0.468900,0.000000,0.000000,14967.937337,0.000000,0.000000,0.000000,0,1584.640000,,0.000000,0.000000,1302562.240000,-1300.080000,327528.920000,65245.770000,1652.880000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Bull Market,Bull (2023–2024),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1369051.290000,0.369051,0.171166,0.099930,1.712900,-0.100385,-0.243600,0.453100,0.002664,-0.331400,11404.579279,10118.850000,10118.852960,0.000000,9,1789.130000,-409.601540,0.000000,0.000000,1300819.150000,-1267.300000,334273.450000,66579.890000,1652.250000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Bull Market,Bull (2023–2024),Calendar,Monthly,Off,Monthly Rebal | No TLH,1350070.790000,0.350071,0.162970,0.098684,1.651400,-0.098483,-0.267600,0.525000,0.000000,0.000000,18227.098483,1147.380000,0.000000,1147.382854,0,1959.000000,,0.000000,0.000000,1288718.660000,6011.870000,288068.760000,59717.910000,1634.220000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Bull Market,Bull (2023–2024),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1351604.630000,0.351605,0.163635,0.099098,1.651200,-0.099907,-0.267700,0.529300,0.002832,-0.013200,17280.642788,9557.990000,9131.748708,426.242390,18,2108.390000,1533.840332,0.000000,0.000000,1289344.680000,6338.790000,292015.440000,60621.660000,1638.280000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Bull Market,Bull (2023–2024),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1359468.700000,0.359469,0.167035,0.099096,1.685600,-0.098176,-0.260800,0.516100,0.000000,0.000000,13342.722073,232.740000,0.000000,232.742407,0,1656.930000,,0.000000,0.000000,1292989.300000,1814.730000,321022.300000,64839.620000,1639.780000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Bull Market,Bull (2023–2024),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1358979.300000,0.358979,0.166824,0.099222,1.681300,-0.099705,-0.250800,0.499400,0.002620,-0.349500,10231.228137,9979.360000,9841.216998,138.143409,8,1858.090000,-489.400616,0.000000,0.000000,1291442.080000,1792.700000,326351.640000,65897.770000,1639.440000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Bull Market,Bull (2023–2024),Calendar,Yearly,Off,Yearly Rebal | No TLH,1377658.260000,0.377658,0.174863,0.102646,1.703600,-0.099531,-0.292200,0.549600,0.000000,0.000000,10832.954307,0.000000,0.000000,0.000000,0,1425.200000,,0.000000,0.000000,1303844.300000,2365.030000,356600.090000,72147.780000,1666.190000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Bull Market,Bull (2023–2024),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1377812.730000,0.377813,0.174930,0.102903,1.699900,-0.100836,-0.291700,0.548500,0.002287,-0.281000,7546.956418,9586.180000,9586.179813,0.000000,5,1621.960000,154.469816,5192.681328,0.000000,1302389.720000,4503.560000,360915.360000,73759.320000,1663.690000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Bull Market,Bull (2023–2024),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1372253.280000,0.372253,0.172543,0.101516,1.699700,-0.096490,-0.280400,0.538600,0.000000,0.000000,13331.092080,0.000000,0.000000,0.000000,0,1560.130000,,0.000000,0.000000,1303119.130000,-1538.750000,338943.370000,67480.920000,1653.230000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Bull Market,Bull (2023–2024),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1371224.380000,0.371224,0.172100,0.101562,1.694500,-0.097531,-0.270500,0.519300,0.002347,-0.489800,10925.091565,8879.550000,8879.547813,0.000000,6,1740.950000,-1028.899104,0.000000,0.000000,1301174.950000,-898.340000,343556.980000,68396.980000,1652.450000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Bull Market,Bull (2023–2024),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1403573.410000,0.403573,0.185928,0.107802,1.724700,-0.099531,-0.341100,0.697300,0.000000,0.000000,22034.783450,0.000000,0.000000,0.000000,0,1708.920000,,0.000000,0.000000,1338434.040000,-161.690000,317304.890000,63428.640000,1710.730000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Bull Market,Bull (2023–2024),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1401922.090000,0.401922,0.185226,0.107847,1.717500,-0.100836,-0.333100,0.678000,0.001919,-0.738800,20038.212121,8192.680000,8192.681328,0.000000,3,1877.030000,-1651.324210,5192.681328,0.000000,1335935.220000,-200.710000,321596.980000,64279.250000,1707.610000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1018534.250000,0.018534,0.063649,0.090513,0.703200,-0.039081,-0.536000,0.559300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1010405.520000,19732.810000,0.000000,6906.480000,1222.240000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1018534.250000,0.018534,0.063649,0.090513,0.703200,-0.039081,-0.536000,0.559300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1010405.520000,19732.810000,0.000000,6906.480000,1222.240000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1018534.250000,0.018534,0.063649,0.090513,0.703200,-0.039081,-0.536000,0.559300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1010405.520000,19732.810000,0.000000,6906.480000,1222.240000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1018534.250000,0.018534,0.063649,0.090513,0.703200,-0.039081,-0.536000,0.559300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1010405.520000,19732.810000,0.000000,6906.480000,1222.240000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1018534.250000,0.018534,0.063649,0.090513,0.703200,-0.039081,-0.536000,0.559300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1010405.520000,19732.810000,0.000000,6906.480000,1222.240000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1018534.250000,0.018534,0.063649,0.090513,0.703200,-0.039081,-0.536000,0.559300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1010405.520000,19732.810000,0.000000,6906.480000,1222.240000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 5 Years,Past 5Y (2021–2025),Calendar,Monthly,Off,Monthly Rebal | No TLH,1018298.810000,0.018299,0.062823,0.089903,0.698800,-0.038780,-0.541400,0.549000,0.000000,0.000000,490.260684,17.060000,0.000000,17.058036,0,1254.250000,,0.000000,0.000000,1010545.390000,18659.630000,0.000000,6530.870000,1222.550000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 5 Years,Past 5Y (2021–2025),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1018298.810000,0.018299,0.062823,0.089903,0.698800,-0.038780,-0.541400,0.549000,0.000000,0.000000,490.260684,17.060000,0.000000,17.058036,0,1254.250000,0.000000,0.000000,0.000000,1010545.390000,18659.630000,0.000000,6530.870000,1222.550000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 5 Years,Past 5Y (2021–2025),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1018140.370000,0.018140,0.062267,0.090022,0.691700,-0.038903,-0.540700,0.558200,0.000000,0.000000,84.027517,0.000000,0.000000,0.000000,0,1211.580000,,0.000000,0.000000,1010199.940000,19195.890000,0.000000,6718.560000,1221.870000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 5 Years,Past 5Y (2021–2025),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1018140.370000,0.018140,0.062267,0.090022,0.691700,-0.038903,-0.540700,0.558200,0.000000,0.000000,84.027517,0.000000,0.000000,0.000000,0,1211.580000,0.000000,0.000000,0.000000,1010199.940000,19195.890000,0.000000,6718.560000,1221.870000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 5 Years,Past 5Y (2021–2025),Calendar,Yearly,Off,Yearly Rebal | No TLH,1018534.250000,0.018534,0.063649,0.090513,0.703200,-0.039081,-0.536000,0.559300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1010405.520000,19732.810000,0.000000,6906.480000,1222.240000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 5 Years,Past 5Y (2021–2025),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1018534.250000,0.018534,0.063649,0.090513,0.703200,-0.039081,-0.536000,0.559300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1010405.520000,19732.810000,0.000000,6906.480000,1222.240000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1018534.250000,0.018534,0.063649,0.090513,0.703200,-0.039081,-0.536000,0.559300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1010405.520000,19732.810000,0.000000,6906.480000,1222.240000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1018534.250000,0.018534,0.063649,0.090513,0.703200,-0.039081,-0.536000,0.559300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1010405.520000,19732.810000,0.000000,6906.480000,1222.240000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1018534.250000,0.018534,0.063649,0.090513,0.703200,-0.039081,-0.536000,0.559300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1010405.520000,19732.810000,0.000000,6906.480000,1222.240000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1018534.250000,0.018534,0.063649,0.090513,0.703200,-0.039081,-0.536000,0.559300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1010405.520000,19732.810000,0.000000,6906.480000,1222.240000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1018534.250000,0.018534,0.063649,0.090513,0.703200,-0.039081,-0.536000,0.559300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1010405.520000,19732.810000,0.000000,6906.480000,1222.240000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1018534.250000,0.018534,0.063649,0.090513,0.703200,-0.039081,-0.536000,0.559300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1010405.520000,19732.810000,0.000000,6906.480000,1222.240000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1018534.250000,0.018534,0.063649,0.090513,0.703200,-0.039081,-0.536000,0.559300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1010405.520000,19732.810000,0.000000,6906.480000,1222.240000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1018534.250000,0.018534,0.063649,0.090513,0.703200,-0.039081,-0.536000,0.559300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1010405.520000,19732.810000,0.000000,6906.480000,1222.240000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1018534.250000,0.018534,0.063649,0.090513,0.703200,-0.039081,-0.536000,0.559300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1010405.520000,19732.810000,0.000000,6906.480000,1222.240000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1018534.250000,0.018534,0.063649,0.090513,0.703200,-0.039081,-0.536000,0.559300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1010405.520000,19732.810000,0.000000,6906.480000,1222.240000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 10 Years,Past 10Y (2016–2025),Calendar,Monthly,Off,Monthly Rebal | No TLH,1018298.810000,0.018299,0.062823,0.089903,0.698800,-0.038780,-0.541400,0.549000,0.000000,0.000000,490.260684,17.060000,0.000000,17.058036,0,1254.250000,,0.000000,0.000000,1010545.390000,18659.630000,0.000000,6530.870000,1222.550000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 10 Years,Past 10Y (2016–2025),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1018298.810000,0.018299,0.062823,0.089903,0.698800,-0.038780,-0.541400,0.549000,0.000000,0.000000,490.260684,17.060000,0.000000,17.058036,0,1254.250000,0.000000,0.000000,0.000000,1010545.390000,18659.630000,0.000000,6530.870000,1222.550000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 10 Years,Past 10Y (2016–2025),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1018140.370000,0.018140,0.062267,0.090022,0.691700,-0.038903,-0.540700,0.558200,0.000000,0.000000,84.027517,0.000000,0.000000,0.000000,0,1211.580000,,0.000000,0.000000,1010199.940000,19195.890000,0.000000,6718.560000,1221.870000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 10 Years,Past 10Y (2016–2025),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1018140.370000,0.018140,0.062267,0.090022,0.691700,-0.038903,-0.540700,0.558200,0.000000,0.000000,84.027517,0.000000,0.000000,0.000000,0,1211.580000,0.000000,0.000000,0.000000,1010199.940000,19195.890000,0.000000,6718.560000,1221.870000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 10 Years,Past 10Y (2016–2025),Calendar,Yearly,Off,Yearly Rebal | No TLH,1018534.250000,0.018534,0.063649,0.090513,0.703200,-0.039081,-0.536000,0.559300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1010405.520000,19732.810000,0.000000,6906.480000,1222.240000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 10 Years,Past 10Y (2016–2025),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1018534.250000,0.018534,0.063649,0.090513,0.703200,-0.039081,-0.536000,0.559300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1010405.520000,19732.810000,0.000000,6906.480000,1222.240000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1018534.250000,0.018534,0.063649,0.090513,0.703200,-0.039081,-0.536000,0.559300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1010405.520000,19732.810000,0.000000,6906.480000,1222.240000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1018534.250000,0.018534,0.063649,0.090513,0.703200,-0.039081,-0.536000,0.559300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1010405.520000,19732.810000,0.000000,6906.480000,1222.240000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1018534.250000,0.018534,0.063649,0.090513,0.703200,-0.039081,-0.536000,0.559300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1010405.520000,19732.810000,0.000000,6906.480000,1222.240000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1018534.250000,0.018534,0.063649,0.090513,0.703200,-0.039081,-0.536000,0.559300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1010405.520000,19732.810000,0.000000,6906.480000,1222.240000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1018534.250000,0.018534,0.063649,0.090513,0.703200,-0.039081,-0.536000,0.559300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1010405.520000,19732.810000,0.000000,6906.480000,1222.240000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1018534.250000,0.018534,0.063649,0.090513,0.703200,-0.039081,-0.536000,0.559300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1010405.520000,19732.810000,0.000000,6906.480000,1222.240000
