Portfolio,Category,Model Family,Equity Allocation,Models Coverage,Market Condition,Market State,Rebal Type,Rebal Value,TLH Status,Strategy Label,Final NAV,Total Return,CAGR,Volatility (Ann),Sharpe Ratio,Max Drawdown,Return Skewness,Return Kurtosis,Tracking Error (Ann),Information Ratio,Tax Paid,Realized Losses (All),TLH Losses,Rebal Losses,TLH Event Count,Execution Costs,Tax Alpha 2,Loss Carryforward ST,Loss Carryforward LT,Liquidation NAV,Unrealized Gain ST,Unrealized Gain LT,Liquidation Tax,Liquidation Exec Cost
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Bull Market,Bull (2023–2024),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1036288.110000,0.036288,0.028834,0.049371,0.584000,-0.048769,-0.548000,3.585100,0.000000,0.000000,200.010440,0.000000,0.000000,0.000000,0,1221.400000,0.000000,0.000000,0.000000,1027625.380000,-57.790000,37195.850000,7418.940000,1243.790000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Bull Market,Bull (2023–2024),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1036655.750000,0.036656,0.029125,0.049683,0.586200,-0.049146,-0.557100,3.580300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1027840.900000,0.000000,37854.310000,7570.860000,1243.990000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Bull Market,Bull (2023–2024),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1036655.750000,0.036656,0.029125,0.049683,0.586200,-0.049146,-0.557100,3.580300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1027840.900000,0.000000,37854.310000,7570.860000,1243.990000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Bull Market,Bull (2023–2024),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1036655.750000,0.036656,0.029125,0.049683,0.586200,-0.049146,-0.557100,3.580300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1027840.900000,0.000000,37854.310000,7570.860000,1243.990000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Bull Market,Bull (2023–2024),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1036655.750000,0.036656,0.029125,0.049683,0.586200,-0.049146,-0.557100,3.580300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1027840.900000,0.000000,37854.310000,7570.860000,1243.990000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1091948.460000,0.091948,0.039941,0.048344,0.826200,-0.062800,-0.396500,4.941400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1072008.720000,0.000000,93147.020000,18629.400000,1310.340000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1094628.180000,0.094628,0.041077,0.048568,0.845700,-0.063138,-0.393900,4.959100,0.001089,0.532500,-1050.000000,3239.950000,3239.954530,0.000000,1,1266.890000,2679.714790,0.000000,0.000000,1073195.420000,676.360000,97408.670000,20120.470000,1312.290000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1091948.460000,0.091948,0.039941,0.048344,0.826200,-0.062800,-0.396500,4.941400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1072008.720000,0.000000,93147.020000,18629.400000,1310.340000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1094628.180000,0.094628,0.041077,0.048568,0.845700,-0.063138,-0.393900,4.959100,0.001089,0.532500,-1050.000000,3239.950000,3239.954530,0.000000,1,1266.890000,2679.714790,0.000000,0.000000,1073195.420000,676.360000,97408.670000,20120.470000,1312.290000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1091948.460000,0.091948,0.039941,0.048344,0.826200,-0.062800,-0.396500,4.941400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1072008.720000,0.000000,93147.020000,18629.400000,1310.340000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1094628.180000,0.094628,0.041077,0.048568,0.845700,-0.063138,-0.393900,4.959100,0.001089,0.532500,-1050.000000,3239.950000,3239.954530,0.000000,1,1266.890000,2679.714790,0.000000,0.000000,1073195.420000,676.360000,97408.670000,20120.470000,1312.290000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 5 Years,Past 5Y (2021–2025),Calendar,Monthly,Off,Monthly Rebal | No TLH,1086265.550000,0.086266,0.037528,0.047522,0.789700,-0.061891,-0.399200,4.685700,0.000000,0.000000,2333.476273,344.060000,0.000000,344.056212,0,1493.510000,,0.000000,0.000000,1068618.950000,1942.010000,78465.900000,16341.770000,1304.830000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 5 Years,Past 5Y (2021–2025),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1088327.030000,0.088327,0.038404,0.047615,0.806600,-0.061892,-0.403000,4.643800,0.000839,0.383900,1597.945654,4036.460000,3692.410894,344.046615,7,1565.550000,2061.479094,0.000000,0.000000,1069570.250000,2501.500000,82982.050000,17450.360000,1306.420000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 5 Years,Past 5Y (2021–2025),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1087435.450000,0.087435,0.038025,0.047496,0.800600,-0.061573,-0.396100,4.691700,0.000000,0.000000,1991.227963,116.480000,0.000000,116.479240,0,1397.190000,,0.000000,0.000000,1069324.720000,2275.510000,80115.160000,16804.580000,1306.150000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 5 Years,Past 5Y (2021–2025),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1089522.400000,0.089522,0.038912,0.047613,0.817300,-0.061573,-0.399200,4.639600,0.000884,0.375800,1225.047987,3918.260000,3801.786821,116.470982,2,1468.920000,2086.954228,0.000000,0.000000,1070259.630000,2980.720000,84633.350000,17955.040000,1307.730000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 5 Years,Past 5Y (2021–2025),Calendar,Yearly,Off,Yearly Rebal | No TLH,1090007.370000,0.090007,0.039118,0.047694,0.820200,-0.061195,-0.411200,4.739200,0.000000,0.000000,628.202003,0.000000,0.000000,0.000000,0,1260.500000,,0.000000,0.000000,1070698.460000,1091.040000,88092.610000,18000.390000,1308.520000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 5 Years,Past 5Y (2021–2025),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1092546.270000,0.092546,0.040195,0.047919,0.838800,-0.061533,-0.409100,4.751900,0.001053,0.495500,-265.931036,3472.220000,3472.219175,0.000000,2,1333.820000,2538.901410,0.000000,0.000000,1071895.460000,1772.230000,92601.730000,19340.320000,1310.500000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1089705.400000,0.089705,0.038989,0.048287,0.807400,-0.062800,-0.399800,4.976900,0.000000,0.000000,1852.384366,0.000000,0.000000,0.000000,0,1290.000000,,0.000000,0.000000,1071678.360000,-134.560000,83720.430000,16717.170000,1309.870000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1092006.370000,0.092006,0.039966,0.048509,0.823900,-0.063138,-0.396000,4.993900,0.000978,0.430600,1191.926070,3239.950000,3239.954530,0.000000,1,1357.670000,2300.968637,0.000000,0.000000,1072892.350000,552.750000,88043.590000,17802.180000,1311.840000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1091948.460000,0.091948,0.039941,0.048344,0.826200,-0.062800,-0.396500,4.941400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1072008.720000,0.000000,93147.020000,18629.400000,1310.340000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1094628.180000,0.094628,0.041077,0.048568,0.845700,-0.063138,-0.393900,4.959100,0.001089,0.532500,-1050.000000,3239.950000,3239.954530,0.000000,1,1266.890000,2679.714790,0.000000,0.000000,1073195.420000,676.360000,97408.670000,20120.470000,1312.290000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1091948.460000,0.091948,0.039941,0.048344,0.826200,-0.062800,-0.396500,4.941400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1072008.720000,0.000000,93147.020000,18629.400000,1310.340000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1094628.180000,0.094628,0.041077,0.048568,0.845700,-0.063138,-0.393900,4.959100,0.001089,0.532500,-1050.000000,3239.950000,3239.954530,0.000000,1,1266.890000,2679.714790,0.000000,0.000000,1073195.420000,676.360000,97408.670000,20120.470000,1312.290000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1091948.460000,0.091948,0.039941,0.048344,0.826200,-0.062800,-0.396500,4.941400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1072008.720000,0.000000,93147.020000,18629.400000,1310.340000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1094628.180000,0.094628,0.041077,0.048568,0.845700,-0.063138,-0.393900,4.959100,0.001089,0.532500,-1050.000000,3239.950000,3239.954530,0.000000,1,1266.890000,2679.714790,0.000000,0.000000,1073195.420000,676.360000,97408.670000,20120.470000,1312.290000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1091948.460000,0.091948,0.039941,0.048344,0.826200,-0.062800,-0.396500,4.941400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1072008.720000,0.000000,93147.020000,18629.400000,1310.340000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1094628.180000,0.094628,0.041077,0.048568,0.845700,-0.063138,-0.393900,4.959100,0.001089,0.532500,-1050.000000,3239.950000,3239.954530,0.000000,1,1266.890000,2679.714790,0.000000,0.000000,1073195.420000,676.360000,97408.670000,20120.470000,1312.290000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 10 Years,Past 10Y (2016–2025),Calendar,Monthly,Off,Monthly Rebal | No TLH,1086265.550000,0.086266,0.037528,0.047522,0.789700,-0.061891,-0.399200,4.685700,0.000000,0.000000,2333.476273,344.060000,0.000000,344.056212,0,1493.510000,,0.000000,0.000000,1068618.950000,1942.010000,78465.900000,16341.770000,1304.830000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 10 Years,Past 10Y (2016–2025),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1088327.030000,0.088327,0.038404,0.047615,0.806600,-0.061892,-0.403000,4.643800,0.000839,0.383900,1597.945654,4036.460000,3692.410894,344.046615,7,1565.550000,2061.479094,0.000000,0.000000,1069570.250000,2501.500000,82982.050000,17450.360000,1306.420000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 10 Years,Past 10Y (2016–2025),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1087435.450000,0.087435,0.038025,0.047496,0.800600,-0.061573,-0.396100,4.691700,0.000000,0.000000,1991.227963,116.480000,0.000000,116.479240,0,1397.190000,,0.000000,0.000000,1069324.720000,2275.510000,80115.160000,16804.580000,1306.150000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 10 Years,Past 10Y (2016–2025),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1089522.400000,0.089522,0.038912,0.047613,0.817300,-0.061573,-0.399200,4.639600,0.000884,0.375800,1225.047987,3918.260000,3801.786821,116.470982,2,1468.920000,2086.954228,0.000000,0.000000,1070259.630000,2980.720000,84633.350000,17955.040000,1307.730000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 10 Years,Past 10Y (2016–2025),Calendar,Yearly,Off,Yearly Rebal | No TLH,1090007.370000,0.090007,0.039118,0.047694,0.820200,-0.061195,-0.411200,4.739200,0.000000,0.000000,628.202003,0.000000,0.000000,0.000000,0,1260.500000,,0.000000,0.000000,1070698.460000,1091.040000,88092.610000,18000.390000,1308.520000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 10 Years,Past 10Y (2016–2025),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1092546.270000,0.092546,0.040195,0.047919,0.838800,-0.061533,-0.409100,4.751900,0.001053,0.495500,-265.931036,3472.220000,3472.219175,0.000000,2,1333.820000,2538.901410,0.000000,0.000000,1071895.460000,1772.230000,92601.730000,19340.320000,1310.500000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1089705.400000,0.089705,0.038989,0.048287,0.807400,-0.062800,-0.399800,4.976900,0.000000,0.000000,1852.384366,0.000000,0.000000,0.000000,0,1290.000000,,0.000000,0.000000,1071678.360000,-134.560000,83720.430000,16717.170000,1309.870000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1092006.370000,0.092006,0.039966,0.048509,0.823900,-0.063138,-0.396000,4.993900,0.000978,0.430600,1191.926070,3239.950000,3239.954530,0.000000,1,1357.670000,2300.968637,0.000000,0.000000,1072892.350000,552.750000,88043.590000,17802.180000,1311.840000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1091948.460000,0.091948,0.039941,0.048344,0.826200,-0.062800,-0.396500,4.941400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1072008.720000,0.000000,93147.020000,18629.400000,1310.340000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1094628.180000,0.094628,0.041077,0.048568,0.845700,-0.063138,-0.393900,4.959100,0.001089,0.532500,-1050.000000,3239.950000,3239.954530,0.000000,1,1266.890000,2679.714790,0.000000,0.000000,1073195.420000,676.360000,97408.670000,20120.470000,1312.290000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1091948.460000,0.091948,0.039941,0.048344,0.826200,-0.062800,-0.396500,4.941400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1072008.720000,0.000000,93147.020000,18629.400000,1310.340000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1094628.180000,0.094628,0.041077,0.048568,0.845700,-0.063138,-0.393900,4.959100,0.001089,0.532500,-1050.000000,3239.950000,3239.954530,0.000000,1,1266.890000,2679.714790,0.000000,0.000000,1073195.420000,676.360000,97408.670000,20120.470000,1312.290000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1091948.460000,0.091948,0.039941,0.048344,0.826200,-0.062800,-0.396500,4.941400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1072008.720000,0.000000,93147.020000,18629.400000,1310.340000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1094628.180000,0.094628,0.041077,0.048568,0.845700,-0.063138,-0.393900,4.959100,0.001089,0.532500,-1050.000000,3239.950000,3239.954530,0.000000,1,1266.890000,2679.714790,0.000000,0.000000,1073195.420000,676.360000,97408.670000,20120.470000,1312.290000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1091948.460000,0.091948,0.039941,0.048344,0.826200,-0.062800,-0.396500,4.941400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1072008.720000,0.000000,93147.020000,18629.400000,1310.340000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1094628.180000,0.094628,0.041077,0.048568,0.845700,-0.063138,-0.393900,4.959100,0.001089,0.532500,-1050.000000,3239.950000,3239.954530,0.000000,1,1266.890000,2679.714790,0.000000,0.000000,1073195.420000,676.360000,97408.670000,20120.470000,1312.290000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 20 Years,Past 20Y (2006–2025),Calendar,Monthly,Off,Monthly Rebal | No TLH,1086265.550000,0.086266,0.037528,0.047522,0.789700,-0.061891,-0.399200,4.685700,0.000000,0.000000,2333.476273,344.060000,0.000000,344.056212,0,1493.510000,,0.000000,0.000000,1068618.950000,1942.010000,78465.900000,16341.770000,1304.830000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 20 Years,Past 20Y (2006–2025),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1088327.030000,0.088327,0.038404,0.047615,0.806600,-0.061892,-0.403000,4.643800,0.000839,0.383900,1597.945654,4036.460000,3692.410894,344.046615,7,1565.550000,2061.479094,0.000000,0.000000,1069570.250000,2501.500000,82982.050000,17450.360000,1306.420000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 20 Years,Past 20Y (2006–2025),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1087435.450000,0.087435,0.038025,0.047496,0.800600,-0.061573,-0.396100,4.691700,0.000000,0.000000,1991.227963,116.480000,0.000000,116.479240,0,1397.190000,,0.000000,0.000000,1069324.720000,2275.510000,80115.160000,16804.580000,1306.150000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 20 Years,Past 20Y (2006–2025),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1089522.400000,0.089522,0.038912,0.047613,0.817300,-0.061573,-0.399200,4.639600,0.000884,0.375800,1225.047987,3918.260000,3801.786821,116.470982,2,1468.920000,2086.954228,0.000000,0.000000,1070259.630000,2980.720000,84633.350000,17955.040000,1307.730000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 20 Years,Past 20Y (2006–2025),Calendar,Yearly,Off,Yearly Rebal | No TLH,1090007.370000,0.090007,0.039118,0.047694,0.820200,-0.061195,-0.411200,4.739200,0.000000,0.000000,628.202003,0.000000,0.000000,0.000000,0,1260.500000,,0.000000,0.000000,1070698.460000,1091.040000,88092.610000,18000.390000,1308.520000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 20 Years,Past 20Y (2006–2025),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1092546.270000,0.092546,0.040195,0.047919,0.838800,-0.061533,-0.409100,4.751900,0.001053,0.495500,-265.931036,3472.220000,3472.219175,0.000000,2,1333.820000,2538.901410,0.000000,0.000000,1071895.460000,1772.230000,92601.730000,19340.320000,1310.500000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1089705.400000,0.089705,0.038989,0.048287,0.807400,-0.062800,-0.399800,4.976900,0.000000,0.000000,1852.384366,0.000000,0.000000,0.000000,0,1290.000000,,0.000000,0.000000,1071678.360000,-134.560000,83720.430000,16717.170000,1309.870000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1092006.370000,0.092006,0.039966,0.048509,0.823900,-0.063138,-0.396000,4.993900,0.000978,0.430600,1191.926070,3239.950000,3239.954530,0.000000,1,1357.670000,2300.968637,0.000000,0.000000,1072892.350000,552.750000,88043.590000,17802.180000,1311.840000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1091948.460000,0.091948,0.039941,0.048344,0.826200,-0.062800,-0.396500,4.941400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1072008.720000,0.000000,93147.020000,18629.400000,1310.340000
GuidePath Income - Conservative,Fixed Income-Heavy,GuidePath Income,0.143000,0.643000,Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1094628.180000,0.094628,0.041077,0.048568,0.845700,-0.063138,-0.393900,4.959100,0.001089,0.532500,-1050.000000,3239.950000,3239.954530,0.000000,1,1266.890000,2679.714790,0.000000,0.000000,1073195.420000,676.360000,97408.670000,20120.470000,1312.290000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Bear Market,Bear (2007–2008),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1240294.810000,0.240295,0.115375,0.098010,1.177200,-0.107622,0.192800,2.593200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1190507.780000,0.000000,241493.370000,48298.670000,1488.350000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Bear Market,Bear (2007–2008),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1240294.810000,0.240295,0.115375,0.098010,1.177200,-0.107622,0.192800,2.593200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1190507.780000,0.000000,241493.370000,48298.670000,1488.350000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Bear Market,Bear (2007–2008),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1240294.810000,0.240295,0.115375,0.098010,1.177200,-0.107622,0.192800,2.593200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1190507.780000,0.000000,241493.370000,48298.670000,1488.350000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Bear Market,Bear (2007–2008),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1240294.810000,0.240295,0.115375,0.098010,1.177200,-0.107622,0.192800,2.593200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1190507.780000,0.000000,241493.370000,48298.670000,1488.350000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Bear Market,Bear (2007–2008),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1248239.460000,0.248239,0.118992,0.096966,1.227200,-0.096409,0.217500,2.246400,0.000000,0.000000,3732.087575,0.000000,0.000000,0.000000,0,1331.120000,,0.000000,0.000000,1198492.300000,8775.670000,225866.560000,48244.800000,1502.370000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Bear Market,Bear (2007–2008),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1248239.460000,0.248239,0.118992,0.096966,1.227200,-0.096409,0.217500,2.246400,0.000000,0.000000,3732.087575,0.000000,0.000000,0.000000,0,1331.120000,0.000000,0.000000,0.000000,1198492.300000,8775.670000,225866.560000,48244.800000,1502.370000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Bear Market,Bear (2007–2008),Calendar,Monthly,Off,Monthly Rebal | No TLH,1241669.860000,0.241670,0.116002,0.097151,1.194000,-0.095395,0.224800,2.333600,0.000000,0.000000,4707.140442,1317.340000,0.000000,1317.339828,0,1592.770000,,0.000000,0.000000,1192960.950000,9355.680000,219702.680000,47215.020000,1493.890000
GuidePath TaxAware - 0-100,Fixed Income-Heavy,GuidePath TaxAware,0.000000,0.653000,Bear Market,Bear (2007–2008),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1241669.860000,0.241670,0.116002,0.097151,1.194000,-0.095395,0.224800,2.333600,0.000000,0.000000,4707.140442,1317.340000,0.000000,1317.339828,0,1592.770000,0.000000,0.000000,0.000000,1192960.950000,9355.680000,219702.680000,47215.020000,1493.890000
